dataset,feature_set,model,raw_model,group_sparse_dimension,group_sparsity,pre_truncation_sparse_dimension,actual_sparse_dimension,pre_truncation_sparsity,actual_sparsity,dense_dimension,p5,p95,p95_over_p5,stats_path
coco,truncated,google__gemma-3-1b-it_text,topk_8192_google__gemma-3-1b-it_text_k_32,8192,32,8192,7281,32,21.5235,1152,0.0326729,0.261633,8.00764,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__gemma-3-1b-it_text_k_32/sparse_features_statistics.npz
coco,truncated,google__gemma-3-4b-it_text,topk_8192_google__gemma-3-4b-it_text_k_32,8192,32,8192,7923,32,22.149,2560,0.0311795,0.287769,9.22945,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__gemma-3-4b-it_text_k_32/sparse_features_statistics.npz
coco,truncated,google__siglip2-base-patch16-256_img,topk_8192_google__siglip2-base-patch16-256_img_k_32,8192,32,8192,7245,32,27.3557,768,0.0403547,0.252237,6.25049,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-base-patch16-256_img_k_32/sparse_features_statistics.npz
coco,truncated,google__siglip2-base-patch16-256_text,topk_8192_google__siglip2-base-patch16-256_text_k_32,8192,32,8192,6953,32,23.4875,768,0.023171,0.348481,15.0395,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-base-patch16-256_text_k_32/sparse_features_statistics.npz
coco,truncated,google__siglip2-large-patch16-256_img,topk_8192_google__siglip2-large-patch16-256_img_k_32,8192,32,8192,7104,32,28.0809,1024,0.0406788,0.259245,6.37297,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-large-patch16-256_img_k_32/sparse_features_statistics.npz
coco,truncated,google__siglip2-large-patch16-256_text,topk_8192_google__siglip2-large-patch16-256_text_k_32,8192,32,8192,7395,32,23.8777,1024,0.0248135,0.346706,13.9724,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-large-patch16-256_text_k_32/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_32,8192,32,8192,7354,32,27.7627,512,0.0433992,0.232559,5.3586,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_32/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_32,8192,32,8192,6894,32,23.2374,512,0.019666,0.346289,17.6085,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_32/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_32,8192,32,8192,7784,32,28.3161,1024,0.0422671,0.250111,5.91739,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_32/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_32,8192,32,8192,6800,32,22.875,1024,0.0213895,0.346613,16.2048,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_32/sparse_features_statistics.npz
coco,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_32,8192,32,8192,7557,32,20.9387,2048,0.0331361,0.283795,8.56452,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_32/sparse_features_statistics.npz
coco,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_32,8192,32,8192,7656,32,21.3248,3072,0.0315294,0.305695,9.69556,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_32/sparse_features_statistics.npz
coco,truncated,microsoft__beit-base-patch16-224_img,topk_8192_microsoft__beit-base-patch16-224_img_k_32,8192,32,8192,8188,32,32,768,0.038307,0.219244,5.72335,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_microsoft__beit-base-patch16-224_img_k_32/sparse_features_statistics.npz
coco,truncated,microsoft__beit-large-patch16-224_img,topk_8192_microsoft__beit-large-patch16-224_img_k_32,8192,32,8192,8185,32,31.8983,1024,0.0365769,0.22952,6.27498,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_microsoft__beit-large-patch16-224_img_k_32/sparse_features_statistics.npz
coco,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_32,8192,32,8192,6088,32,23.1715,768,0.017752,0.332005,18.7024,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_32/sparse_features_statistics.npz
coco,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_32,8192,32,8192,5997,32,20.5594,768,0.0220674,0.379232,17.1852,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_32/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-base-patch32_img,topk_8192_openai__clip-vit-base-patch32_img_k_32,8192,32,8192,7507,32,28.7078,512,0.0395703,0.226191,5.71618,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-base-patch32_img_k_32/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-base-patch32_text,topk_8192_openai__clip-vit-base-patch32_text_k_32,8192,32,8192,7259,32,23.8809,512,0.0213545,0.336768,15.7704,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-base-patch32_text_k_32/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-large-patch14_img,topk_8192_openai__clip-vit-large-patch14_img_k_32,8192,32,8192,7984,32,29.4364,768,0.0400789,0.242927,6.06122,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-large-patch14_img_k_32/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-large-patch14_text,topk_8192_openai__clip-vit-large-patch14_text_k_32,8192,32,8192,7305,32,24.663,768,0.0228015,0.332887,14.5994,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-large-patch14_text_k_32/sparse_features_statistics.npz
coco,truncated,Qwen__Qwen3-1.7B-Base_text,topk_8192_Qwen__Qwen3-1.7B-Base_text_k_32,8192,32,8192,8029,32,22.5009,2048,0.0316816,0.263245,8.30907,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_Qwen__Qwen3-1.7B-Base_text_k_32/sparse_features_statistics.npz
coco,truncated,Qwen__Qwen3-4B-Base_text,topk_8192_Qwen__Qwen3-4B-Base_text_k_32,8192,32,8192,7962,32,21.8708,2560,0.0317245,0.274417,8.65001,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_Qwen__Qwen3-4B-Base_text_k_32/sparse_features_statistics.npz
coco,truncated,BAAI__bge-base-en-v1.5_text,topk_8192_BAAI__bge-base-en-v1.5_text_k_64,8192,64,8192,6862,64,35.177,768,0.0122533,0.229056,18.6934,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_BAAI__bge-base-en-v1.5_text_k_64/sparse_features_statistics.npz
coco,truncated,BAAI__bge-large-en-v1.5_text,topk_8192_BAAI__bge-large-en-v1.5_text_k_64,8192,64,8192,7009,64,38.799,1024,0.0123748,0.223808,18.0858,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_BAAI__bge-large-en-v1.5_text_k_64/sparse_features_statistics.npz
coco,truncated,codefuse-ai__F2LLM-1.7B_text,topk_8192_codefuse-ai__F2LLM-1.7B_text_k_64,8192,64,8192,7735,64,47.0763,2048,0.0155105,0.24688,15.9169,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_codefuse-ai__F2LLM-1.7B_text_k_64/sparse_features_statistics.npz
coco,truncated,codefuse-ai__F2LLM-4B_text,topk_8192_codefuse-ai__F2LLM-4B_text_k_64,8192,64,8192,7858,64,51.8705,2560,0.0166596,0.2394,14.3701,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_codefuse-ai__F2LLM-4B_text_k_64/sparse_features_statistics.npz
coco,truncated,facebook__dinov2-base_img,topk_8192_facebook__dinov2-base_img_k_64,8192,64,8192,8179,64,62.9051,768,0.0245707,0.187224,7.6198,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_facebook__dinov2-base_img_k_64/sparse_features_statistics.npz
coco,truncated,facebook__dinov2-large_img,topk_8192_facebook__dinov2-large_img_k_64,8192,64,8192,8179,64,63.5759,1024,0.0207208,0.197674,9.53989,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_facebook__dinov2-large_img_k_64/sparse_features_statistics.npz
coco,truncated,facebook__vit-mae-huge_img,topk_8192_facebook__vit-mae-huge_img_k_64,8192,64,8192,8019,64,34.1185,1280,0.0190106,0.103233,5.4303,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_facebook__vit-mae-huge_img_k_64/sparse_features_statistics.npz
coco,truncated,facebook__vit-mae-large_img,topk_8192_facebook__vit-mae-large_img_k_64,8192,64,8192,7973,64,30.6135,1024,0.0231411,0.115512,4.99162,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_facebook__vit-mae-large_img_k_64/sparse_features_statistics.npz
coco,truncated,google__gemma-3-1b-it_text,topk_8192_google__gemma-3-1b-it_text_k_64,8192,64,8192,7831,64,34.917,1152,0.0196218,0.17284,8.80854,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__gemma-3-1b-it_text_k_64/sparse_features_statistics.npz
coco,truncated,google__gemma-3-4b-it_text,topk_8192_google__gemma-3-4b-it_text_k_64,8192,64,8192,8001,64,37.8743,2560,0.0189279,0.186128,9.83351,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__gemma-3-4b-it_text_k_64/sparse_features_statistics.npz
coco,truncated,google__siglip2-base-patch16-256_img,topk_8192_google__siglip2-base-patch16-256_img_k_64,8192,64,8192,7974,64,43.7444,768,0.0257828,0.185305,7.18714,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-base-patch16-256_img_k_64/sparse_features_statistics.npz
coco,truncated,google__siglip2-base-patch16-256_text,topk_8192_google__siglip2-base-patch16-256_text_k_64,8192,64,8192,7290,64,36.7899,768,0.0143483,0.242921,16.9303,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-base-patch16-256_text_k_64/sparse_features_statistics.npz
coco,truncated,google__siglip2-large-patch16-256_img,topk_8192_google__siglip2-large-patch16-256_img_k_64,8192,64,8192,7862,64,44.0389,1024,0.0256438,0.19303,7.52735,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-large-patch16-256_img_k_64/sparse_features_statistics.npz
coco,truncated,google__siglip2-large-patch16-256_text,topk_8192_google__siglip2-large-patch16-256_text_k_64,8192,64,8192,7444,64,36.5356,1024,0.0156715,0.24251,15.4746,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_google__siglip2-large-patch16-256_text_k_64/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_64,8192,64,8192,8084,64,43.0582,512,0.0286987,0.170161,5.92922,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_64/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_64,8192,64,8192,7544,64,35.4039,512,0.0122092,0.23524,19.2675,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_64/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_64,8192,64,8192,7987,64,47.8043,1024,0.0277527,0.180794,6.51445,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_64/sparse_features_statistics.npz
coco,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_64,8192,64,8192,7276,64,36.2947,1024,0.0132696,0.232559,17.5257,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_64/sparse_features_statistics.npz
coco,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_64,8192,64,8192,8023,64,35.2141,2048,0.0193464,0.189485,9.79434,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_meta-llama__Llama-3.2-1B-Instruct_text_k_64/sparse_features_statistics.npz
coco,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_64,8192,64,8192,8025,64,37.3476,3072,0.0181734,0.201008,11.0605,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_meta-llama__Llama-3.2-3B-Instruct_text_k_64/sparse_features_statistics.npz
coco,truncated,microsoft__beit-base-patch16-224_img,topk_8192_microsoft__beit-base-patch16-224_img_k_64,8192,64,8192,8183,64,62.9197,768,0.0266547,0.158994,5.96496,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_microsoft__beit-base-patch16-224_img_k_64/sparse_features_statistics.npz
coco,truncated,microsoft__beit-large-patch16-224_img,topk_8192_microsoft__beit-large-patch16-224_img_k_64,8192,64,8192,8182,64,63.3725,1024,0.0260675,0.164443,6.30836,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_microsoft__beit-large-patch16-224_img_k_64/sparse_features_statistics.npz
coco,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_64,8192,64,8192,6300,64,35.5473,768,0.0108577,0.226129,20.8265,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_nomic-ai__nomic-embed-text-v1.5_text_k_64/sparse_features_statistics.npz
coco,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_64,8192,64,8192,6709,64,31.2979,768,0.0120219,0.263876,21.9496,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_nomic-ai__nomic-embed-text-v2-moe_text_k_64/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-base-patch32_img,topk_8192_openai__clip-vit-base-patch32_img_k_64,8192,64,8192,8080,64,42.9146,512,0.0260672,0.173387,6.65154,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-base-patch32_img_k_64/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-base-patch32_text,topk_8192_openai__clip-vit-base-patch32_text_k_64,8192,64,8192,7675,64,36.985,512,0.0133075,0.218397,16.4116,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-base-patch32_text_k_64/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-large-patch14_img,topk_8192_openai__clip-vit-large-patch14_img_k_64,8192,64,8192,8075,64,47.4154,768,0.0267408,0.179849,6.72564,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-large-patch14_img_k_64/sparse_features_statistics.npz
coco,truncated,openai__clip-vit-large-patch14_text,topk_8192_openai__clip-vit-large-patch14_text_k_64,8192,64,8192,7459,64,38.1261,768,0.0143854,0.226057,15.7143,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_openai__clip-vit-large-patch14_text_k_64/sparse_features_statistics.npz
coco,truncated,Qwen__Qwen3-1.7B-Base_text,topk_8192_Qwen__Qwen3-1.7B-Base_text_k_64,8192,64,8192,7981,64,38.5787,2048,0.0191093,0.179467,9.3916,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_Qwen__Qwen3-1.7B-Base_text_k_64/sparse_features_statistics.npz
coco,truncated,Qwen__Qwen3-4B-Base_text,topk_8192_Qwen__Qwen3-4B-Base_text_k_64,8192,64,8192,8043,64,36.0723,2560,0.0189182,0.185603,9.81081,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_coco/topk_8192_Qwen__Qwen3-4B-Base_text_k_64/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-base-en-v1.5_text,topk_16384_BAAI__bge-base-en-v1.5_text_k_128,16384,128,16384,13282,128,30.1083,768,0.0107109,0.123221,11.5042,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_BAAI__bge-base-en-v1.5_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,BAAI__bge-large-en-v1.5_text,topk_16384_BAAI__bge-large-en-v1.5_text_k_128,16384,128,16384,13727,128,34.9542,1024,0.0100894,0.126666,12.5543,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_BAAI__bge-large-en-v1.5_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-1.7B_text,topk_16384_codefuse-ai__F2LLM-1.7B_text_k_128,16384,128,16384,14317,128,60.2398,2048,0.0116631,0.143572,12.3099,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_codefuse-ai__F2LLM-1.7B_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,codefuse-ai__F2LLM-4B_text,topk_16384_codefuse-ai__F2LLM-4B_text_k_128,16384,128,16384,14049,128,66.8164,2560,0.0122185,0.140684,11.514,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_codefuse-ai__F2LLM-4B_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-base_img,topk_16384_facebook__dinov2-base_img_k_128,16384,128,16384,16341,128,123.094,768,0.0167531,0.130932,7.8154,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__dinov2-base_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__dinov2-large_img,topk_16384_facebook__dinov2-large_img_k_128,16384,128,16384,16346,128,125.512,1024,0.0143212,0.137849,9.62553,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__dinov2-large_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-huge_img,topk_16384_facebook__vit-mae-huge_img_k_128,16384,128,16384,15237,128,44.8193,1280,0.012855,0.0738263,5.74299,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__vit-mae-huge_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,facebook__vit-mae-large_img,topk_16384_facebook__vit-mae-large_img_k_128,16384,128,16384,15270,128,35.7314,1024,0.0155369,0.0901772,5.80407,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_facebook__vit-mae-large_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-1b-it_text,topk_16384_google__gemma-3-1b-it_text_k_128,16384,128,16384,14503,128,42.8612,1152,0.0124713,0.090303,7.24089,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__gemma-3-1b-it_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__gemma-3-4b-it_text,topk_16384_google__gemma-3-4b-it_text_k_128,16384,128,16384,15135,128,48.637,2560,0.0118836,0.098183,8.26206,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__gemma-3-4b-it_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_img,topk_16384_google__siglip2-base-patch16-256_img_k_128,16384,128,16384,15435,128,47.1973,768,0.0175791,0.140541,7.99478,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-base-patch16-256_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-base-patch16-256_text,topk_16384_google__siglip2-base-patch16-256_text_k_128,16384,128,16384,13879,128,39.6235,768,0.0110849,0.142973,12.898,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-base-patch16-256_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_img,topk_16384_google__siglip2-large-patch16-256_img_k_128,16384,128,16384,14796,128,50.5913,1024,0.0168805,0.150169,8.896,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-large-patch16-256_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,google__siglip2-large-patch16-256_text,topk_16384_google__siglip2-large-patch16-256_text_k_128,16384,128,16384,14343,128,40.4802,1024,0.012156,0.134844,11.0928,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_google__siglip2-large-patch16-256_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img,topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_128,16384,128,16384,15658,128,30.6774,512,0.0203661,0.133905,6.57488,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text,topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_128,16384,128,16384,14446,128,35.657,512,0.0109357,0.125573,11.4829,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-B-32-laion2B-s34B-b79K_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img,topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_128,16384,128,16384,15349,128,51.8079,1024,0.0188075,0.129284,6.87407,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text,topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_128,16384,128,16384,13865,128,40.4746,1024,0.0113247,0.130727,11.5435,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_laion__CLIP-ViT-H-14-laion2B-s32B-b79K_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-1B-Instruct_text,topk_16384_meta-llama__Llama-3.2-1B-Instruct_text_k_128,16384,128,16384,14982,128,42.2618,2048,0.0110692,0.0934486,8.44225,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_meta-llama__Llama-3.2-1B-Instruct_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,meta-llama__Llama-3.2-3B-Instruct_text,topk_16384_meta-llama__Llama-3.2-3B-Instruct_text_k_128,16384,128,16384,15068,128,47.3948,3072,0.0108947,0.105156,9.65201,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_meta-llama__Llama-3.2-3B-Instruct_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-base-patch16-224_img,topk_16384_microsoft__beit-base-patch16-224_img_k_128,16384,128,16384,16287,128,115.417,768,0.0188108,0.112288,5.96935,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_microsoft__beit-base-patch16-224_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,microsoft__beit-large-patch16-224_img,topk_16384_microsoft__beit-large-patch16-224_img_k_128,16384,128,16384,16325,128,123.636,1024,0.0191548,0.114931,6.00014,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_microsoft__beit-large-patch16-224_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v1.5_text,topk_16384_nomic-ai__nomic-embed-text-v1.5_text_k_128,16384,128,16384,13087,128,31.609,768,0.00968237,0.128162,13.2367,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_nomic-ai__nomic-embed-text-v1.5_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,nomic-ai__nomic-embed-text-v2-moe_text,topk_16384_nomic-ai__nomic-embed-text-v2-moe_text_k_128,16384,128,16384,13168,128,38.768,768,0.00933232,0.133336,14.2876,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_nomic-ai__nomic-embed-text-v2-moe_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_img,topk_16384_openai__clip-vit-base-patch32_img_k_128,16384,128,16384,15817,128,43.7197,512,0.0176415,0.128041,7.25797,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-base-patch32_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-base-patch32_text,topk_16384_openai__clip-vit-base-patch32_text_k_128,16384,128,16384,14699,128,34.0703,512,0.011835,0.123648,10.4477,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-base-patch32_text_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_img,topk_16384_openai__clip-vit-large-patch14_img_k_128,16384,128,16384,15864,128,56.8979,768,0.0181518,0.132014,7.27279,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-large-patch14_img_k_128/sparse_features_statistics.npz
visual_genome,truncated,openai__clip-vit-large-patch14_text,topk_16384_openai__clip-vit-large-patch14_text_k_128,16384,128,16384,14456,128,37.8386,768,0.0120083,0.132492,11.0334,/orcd/scratch/orcd/003/kirilb/PRH_data/topk_sae_visual_genome/topk_16384_openai__clip-vit-large-patch14_text_k_128/sparse_features_statistics.npz
